Timestamp	Category	data 1	data 2	data 3	data 4	data 5
2016-09-15 17:03:42.0066	WARN	ELAI activated.
2016-09-15 17:13:39.1367	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.4862486S","score":{"scaled":-0.13157959870672439},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.69355285167694092}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:39.1427	INFO	sent Pull request
2016-09-15 17:13:39.5417	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:13:42.1387	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT3.8893889S","score":{"scaled":-0.38062988160803324},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.68281185626983643}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:42.1417	INFO	sent Pull request
2016-09-15 17:13:42.5347	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:13:45.1417	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.4162416S","score":{"scaled":-0.3582057745348885},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.625596284866333}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:45.1427	INFO	sent Pull request
2016-09-15 17:13:45.5347	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:13:48.1407	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.2542254S","score":{"scaled":-0.24614231350929619},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.57677197456359863}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:48.1417	INFO	sent Pull request
2016-09-15 17:13:48.5377	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:13:51.1417	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.5362536S","score":{"scaled":0.077211147403046493},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.53866660594940186}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:51.1427	INFO	sent Pull request
2016-09-15 17:13:51.5347	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":true,"helpingLevel":0.5}
2016-09-15 17:13:54.1417	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:54.1427	INFO	sent Pull request
2016-09-15 17:13:54.5527	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:13:57.1417	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:13:57.1437	INFO	sent Pull request
2016-09-15 17:13:57.5437	ELAI Pull	{"learnerNeedHelp":true,"learnerNeedHelp_new":true,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:00.1417	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:00.1417	INFO	sent Pull request
2016-09-15 17:14:01.1387	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:03.1427	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:03.1447	INFO	sent Pull request
2016-09-15 17:14:03.5417	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:06.1437	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:06.1447	INFO	sent Pull request
2016-09-15 17:14:06.5427	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:09.1557	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:09.1567	INFO	sent Pull request
2016-09-15 17:14:09.5517	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:12.1557	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT10.1770176S","score":{"scaled":0.43339689591032488},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.56766283512115479}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:12.1567	INFO	sent Pull request
2016-09-15 17:14:12.5517	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:15.1627	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.7831783S","score":{"scaled":0.53208728525245286},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.65056371688842773}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:15.1627	INFO	sent Pull request
2016-09-15 17:14:15.5707	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:18.1657	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.9522952S","score":{"scaled":0.34761064440287903},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.75007343292236328}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:18.1667	INFO	sent Pull request
2016-09-15 17:14:18.5907	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:21.1667	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.750275S","score":{"scaled":0.19497520004556998},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.82033360004425049}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:21.1677	INFO	sent Pull request
2016-09-15 17:14:21.5527	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:24.1687	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.1352135S","score":{"scaled":0.36152153444739921},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.85633933544158936}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:14:24.1697	INFO	sent Pull request
2016-09-15 17:14:24.5577	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:14:27.1717	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT2.8032803S","score":{"scaled":0.83950369945551662},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.93128997087478638}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
